x1,x2,noise1,noise2,duration,event
-0.7692107156421653,-0.11727984262875712,-0.8058450190526851,-0.4865601161733404,85.12234353779552,1
-0.5860148431231464,0.9767797572797259,-0.0036631686253094653,0.6094108564162704,88.8934192613014,1
-0.6574531786675208,0.9735511947711153,-0.7094777712503384,-0.08970751802693244,66.78473833544018,1
-0.823014995896161,-0.1047522546689501,-0.541587577674618,0.6332430485854725,44.240131818862984,1
0.6410150084642183,0.6110062225197266,-0.05050202490653777,0.017114977812705545,7.635797370066223,0
0.4260921012686374,0.4375780696400513,-0.28760567216214383,-0.9553246912379258,3.660210035858159,1
-0.5863642137332075,0.989507376123943,0.23458765291617412,0.22170802616390484,39.98209595246749,1
-0.7703263505215929,0.7654841524141609,0.3844677492908415,0.4891051924075325,12.089081062371536,1
0.43279422391619793,-0.12742128141261144,-0.6801419228473216,0.630415255648479,2.59818165199541,1
-0.8773007457786637,-0.765075854407232,-0.21306656251944167,0.7900255132529244,192.89132129255697,1
0.22001483415897138,0.724760769048548,-0.21759311657114955,-0.6550018799590214,28.378626294801812,1
-0.7167772987642014,-0.629718229915929,0.7457586266566665,-0.13688185765783256,82.50960051779573,1
-0.3716758723260558,0.6386922974435421,-0.025616449423113474,0.49156749039237657,9.744607190788328,1
-0.7296674216903545,0.8543496754719777,0.7921133749959692,0.7682759265766295,85.6366806681556,0
0.514938101446206,-0.6340045667958023,-0.21447403810484467,0.2721702889444677,127.707290940505,1
0.6072070708830704,-0.3020101293961781,0.6743511672789755,0.6352694256512263,18.45081043731961,1
-0.7197736484670949,-0.4501833250355185,-0.5532793345315195,0.9833470990674695,22.891515475055968,1
0.25700780016713565,-0.588923058609027,-0.43904489671510394,-0.5511951688168053,8.516614014357511,1
0.9078416076934444,-0.619692274174779,0.2825601499720911,0.8669823400712247,22.02940787290929,1
-0.7587282577987984,-0.1924867790433069,-0.2141197443651992,-0.8704572790343266,9.683264956290033,1
0.34957260433482107,0.192325595821355,0.8957876453693501,0.7286992541212787,3.4588825358895767,1
-0.3157347997762101,0.005063368514150124,0.512122224011075,0.7319546340858887,1.2822608200563317,1
0.6436029185084007,0.5098536732753893,-0.05841844391556883,-0.6505238152891348,1.7410936957116907,1
0.522243074086316,-0.9996845108438865,0.25455328119302845,0.9286730449698377,142.5747049265902,1
0.5528259214839937,0.09072570426728332,0.7240129445371764,0.38135972436499355,9.245905020365154,1
-0.9813794184752926,0.1657720030944354,-0.877392356531072,0.32564813504039924,12.383296409934418,1
-0.2170914584110577,0.7553385357035218,-0.7967756965975736,-0.6655462859534595,9.116203945056295,1
-0.8897969296823378,-0.42229775333673714,0.8054338696223986,0.5783793777412809,9.985796864661006,1
0.9923153469975576,-0.6467726148517543,-0.4519043836041292,0.6883570170089248,38.38212263072121,1
0.6999507429613239,0.49905321761581956,0.17187445937501344,-0.1305157724608934,8.482554644265685,1
0.2831593624867885,0.04638450721738563,0.9781927549138454,0.7267058779334976,1.2246241695724311,1
-0.40677503568581375,0.8534256906155466,-0.7251802595320163,0.940475649451781,135.05989327424098,1
0.005132152926884848,0.14148748346663975,0.48118839895237375,-0.21394348343397263,0.05437312920920943,1
-0.11374530935417093,0.1821241560979785,-0.9293179107805485,-0.7609880155954438,0.8341463816215202,1
